pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
278,https://pokemondb.net/pokedex/wingull,Wingull,9.5 kg ,0.6 m ,Water,Flying,#0279-Pelipper-https://pokemondb.net/pokedex/pelipper,#0278-Wingull-https://pokemondb.net/pokedex/wingull,,,,,,,,Rain Dish,Hydration,Keen Eye,,,
273,https://pokemondb.net/pokedex/seedot,Seedot,4.0 kg ,0.5 m ,Grass,,#0275-Shiftry-https://pokemondb.net/pokedex/shiftry,#0274-Nuzleaf-https://pokemondb.net/pokedex/nuzleaf,#0273-Seedot-https://pokemondb.net/pokedex/seedot,,,,,,,Pickpocket,Early Bird,Chlorophyll,,,
274,https://pokemondb.net/pokedex/nuzleaf,Nuzleaf,28.0 kg ,1.0 m ,Grass,Dark,#0275-Shiftry-https://pokemondb.net/pokedex/shiftry,#0274-Nuzleaf-https://pokemondb.net/pokedex/nuzleaf,#0273-Seedot-https://pokemondb.net/pokedex/seedot,,,,,,,Pickpocket,Early Bird,Chlorophyll,,,
269,https://pokemondb.net/pokedex/dustox,Dustox,31.6 kg ,1.2 m ,Bug,Poison,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0268-Cascoon-https://pokemondb.net/pokedex/cascoon,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,Compound Eyes,Shield Dust,,,,
264,https://pokemondb.net/pokedex/linoone,Linoone,32.5 kg ,0.5 m ,Normal,Normal,#0862-Obstagoon-https://pokemondb.net/pokedex/obstagoon,#0264-Linoone-https://pokemondb.net/pokedex/linoone,#0263-Zigzagoon-https://pokemondb.net/pokedex/zigzagoon,,,,,,,Quick Feet,Gluttony,Pickup,,,
270,https://pokemondb.net/pokedex/lotad,Lotad,2.6 kg ,0.5 m ,Water,Grass,#0272-Ludicolo-https://pokemondb.net/pokedex/ludicolo,#0271-Lombre-https://pokemondb.net/pokedex/lombre,#0270-Lotad-https://pokemondb.net/pokedex/lotad,,,,,,,Own Tempo,Rain Dish,Swift Swim,,,
265,https://pokemondb.net/pokedex/wurmple,Wurmple,3.6 kg ,0.3 m ,Bug,,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0268-Cascoon-https://pokemondb.net/pokedex/cascoon,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,Run Away,Shield Dust,,,,
271,https://pokemondb.net/pokedex/lombre,Lombre,32.5 kg ,1.2 m ,Water,Grass,#0272-Ludicolo-https://pokemondb.net/pokedex/ludicolo,#0271-Lombre-https://pokemondb.net/pokedex/lombre,#0270-Lotad-https://pokemondb.net/pokedex/lotad,,,,,,,Own Tempo,Rain Dish,Swift Swim,,,
261,https://pokemondb.net/pokedex/poochyena,Poochyena,13.6 kg ,0.5 m ,Dark,,#0262-Mightyena-https://pokemondb.net/pokedex/mightyena,#0261-Poochyena-https://pokemondb.net/pokedex/poochyena,,,,,,,,Rattled,Quick Feet,Run Away,,,
267,https://pokemondb.net/pokedex/beautifly,Beautifly,28.4 kg ,1.0 m ,Bug,Flying,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0268-Cascoon-https://pokemondb.net/pokedex/cascoon,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,Rivalry,Swarm,,,,
266,https://pokemondb.net/pokedex/silcoon,Silcoon,10.0 kg ,0.6 m ,Bug,,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0268-Cascoon-https://pokemondb.net/pokedex/cascoon,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,Shed Skin,,,,,
253,https://pokemondb.net/pokedex/grovyle,Grovyle,21.6 kg ,0.9 m ,Grass,,#0254-Sceptile-https://pokemondb.net/pokedex/sceptile,#0253-Grovyle-https://pokemondb.net/pokedex/grovyle,#0252-Treecko-https://pokemondb.net/pokedex/treecko,,,,,,,Unburden,Overgrow,,,,
262,https://pokemondb.net/pokedex/mightyena,Mightyena,37.0 kg ,1.0 m ,Dark,,#0262-Mightyena-https://pokemondb.net/pokedex/mightyena,#0261-Poochyena-https://pokemondb.net/pokedex/poochyena,,,,,,,,Moxie,Quick Feet,Intimidate,,,
263,https://pokemondb.net/pokedex/zigzagoon,Zigzagoon,17.5 kg ,0.4 m ,Normal,Normal,#0862-Obstagoon-https://pokemondb.net/pokedex/obstagoon,#0264-Linoone-https://pokemondb.net/pokedex/linoone,#0263-Zigzagoon-https://pokemondb.net/pokedex/zigzagoon,,,,,,,Quick Feet,Gluttony,Pickup,,,
268,https://pokemondb.net/pokedex/cascoon,Cascoon,11.5 kg ,0.7 m ,Bug,,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0268-Cascoon-https://pokemondb.net/pokedex/cascoon,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,Shed Skin,,,,,
252,https://pokemondb.net/pokedex/treecko,Treecko,5.0 kg ,0.5 m ,Grass,,#0254-Sceptile-https://pokemondb.net/pokedex/sceptile,#0253-Grovyle-https://pokemondb.net/pokedex/grovyle,#0252-Treecko-https://pokemondb.net/pokedex/treecko,,,,,,,Unburden,Overgrow,,,,
249,https://pokemondb.net/pokedex/lugia,Lugia,216.0 kg ,5.2 m ,Psychic,Flying,,,,,,,,,,Multiscale,Pressure,,,,
250,https://pokemondb.net/pokedex/ho-oh,Ho-oh,199.0 kg ,3.8 m ,Fire,Flying,,,,,,,,,,Regenerator,Pressure,,,,
248,https://pokemondb.net/pokedex/tyranitar,Tyranitar,202.0 kg ,2.0 m ,Rock,Dark,#0248-Tyranitar-https://pokemondb.net/pokedex/tyranitar,#0247-Pupitar-https://pokemondb.net/pokedex/pupitar,#0246-Larvitar-https://pokemondb.net/pokedex/larvitar,,,,,,,Sand Stream,Unnerve,,,,
247,https://pokemondb.net/pokedex/pupitar,Pupitar,152.0 kg ,1.2 m ,Rock,Ground,#0248-Tyranitar-https://pokemondb.net/pokedex/tyranitar,#0247-Pupitar-https://pokemondb.net/pokedex/pupitar,#0246-Larvitar-https://pokemondb.net/pokedex/larvitar,,,,,,,Shed Skin,,,,,
246,https://pokemondb.net/pokedex/larvitar,Larvitar,72.0 kg ,0.6 m ,Rock,Ground,#0248-Tyranitar-https://pokemondb.net/pokedex/tyranitar,#0247-Pupitar-https://pokemondb.net/pokedex/pupitar,#0246-Larvitar-https://pokemondb.net/pokedex/larvitar,,,,,,,Sand Veil,Guts,,,,
245,https://pokemondb.net/pokedex/suicune,Suicune,187.0 kg ,2.0 m ,Water,,,,,,,,,,,Inner Focus,Pressure,,,,
251,https://pokemondb.net/pokedex/celebi,Celebi,5.0 kg ,0.6 m ,Psychic,Grass,,,,,,,,,,Natural Cure,,,,,
244,https://pokemondb.net/pokedex/entei,Entei,198.0 kg ,2.1 m ,Fire,,,,,,,,,,,Inner Focus,Pressure,,,,
240,https://pokemondb.net/pokedex/magby,Magby,21.4 kg ,0.7 m ,Fire,,#0467-Magmortar-https://pokemondb.net/pokedex/magmortar,#0126-Magmar-https://pokemondb.net/pokedex/magmar,#0240-Magby-https://pokemondb.net/pokedex/magby,,,,,,,Vital Spirit,Flame Body,,,,
239,https://pokemondb.net/pokedex/elekid,Elekid,23.5 kg ,0.6 m ,Electric,,#0466-Electivire-https://pokemondb.net/pokedex/electivire,#0125-Electabuzz-https://pokemondb.net/pokedex/electabuzz,#0239-Elekid-https://pokemondb.net/pokedex/elekid,,,,,,,Vital Spirit,Static,,,,
243,https://pokemondb.net/pokedex/raikou,Raikou,178.0 kg ,1.9 m ,Electric,,,,,,,,,,,Inner Focus,Pressure,,,,
242,https://pokemondb.net/pokedex/blissey,Blissey,46.8 kg ,1.5 m ,Normal,,#0242-Blissey-https://pokemondb.net/pokedex/blissey,#0113-Chansey-https://pokemondb.net/pokedex/chansey,#0440-Happiny-https://pokemondb.net/pokedex/happiny,,,,,,,Healer,Serene Grace,Natural Cure,,,
241,https://pokemondb.net/pokedex/miltank,Miltank,75.5 kg ,1.2 m ,Normal,,,,,,,,,,,Sap Sipper,Scrappy,Thick Fat,,,
237,https://pokemondb.net/pokedex/hitmontop,Hitmontop,48.0 kg ,1.4 m ,Fighting,,#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop,#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan,#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee,#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue,,,,,,Steadfast,Technician,Intimidate,,,
238,https://pokemondb.net/pokedex/smoochum,Smoochum,6.0 kg ,0.4 m ,Ice,Psychic,#0124-Jynx-https://pokemondb.net/pokedex/jynx,#0238-Smoochum-https://pokemondb.net/pokedex/smoochum,,,,,,,,Hydration,Forewarn,Oblivious,,,
236,https://pokemondb.net/pokedex/tyrogue,Tyrogue,21.0 kg ,0.7 m ,Fighting,Mt. Mortar,#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop,#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan,#0106-Hitmonlee-https://pokemondb.net/pokedex/hitmonlee,#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue,,,,,,Vital Spirit,Steadfast,Guts,,,
235,https://pokemondb.net/pokedex/smeargle,Smeargle,58.0 kg ,1.2 m ,Normal,,,,,,,,,,,Moody,Technician,Own Tempo,,,
232,https://pokemondb.net/pokedex/donphan,Donphan,120.0 kg ,1.1 m ,Ground,Mt. Silver,#0232-Donphan-https://pokemondb.net/pokedex/donphan,#0231-Phanpy-https://pokemondb.net/pokedex/phanpy,,,,,,,,Sand Veil,Sturdy,,,,
231,https://pokemondb.net/pokedex/phanpy,Phanpy,33.5 kg ,0.5 m ,Ground,,#0232-Donphan-https://pokemondb.net/pokedex/donphan,#0231-Phanpy-https://pokemondb.net/pokedex/phanpy,,,,,,,,Sand Veil,Pickup,,,,
234,https://pokemondb.net/pokedex/stantler,Stantler,71.2 kg ,1.4 m ,Normal,,#0899-Wyrdeer-https://pokemondb.net/pokedex/wyrdeer,#0234-Stantler-https://pokemondb.net/pokedex/stantler,,,,,,,,Sap Sipper,Frisk,Intimidate,,,
233,https://pokemondb.net/pokedex/porygon2,Porygon2,32.5 kg ,0.6 m ,Normal,,#0474-Porygon-Z-https://pokemondb.net/pokedex/porygon-z,#0233-Porygon2-https://pokemondb.net/pokedex/porygon2,#0137-Porygon-https://pokemondb.net/pokedex/porygon,,,,,,,Analytic,Download,Trace,,,
230,https://pokemondb.net/pokedex/kingdra,Kingdra,152.0 kg ,1.8 m ,Water,Dragon,#0230-Kingdra-https://pokemondb.net/pokedex/kingdra,#0117-Seadra-https://pokemondb.net/pokedex/seadra,#0116-Horsea-https://pokemondb.net/pokedex/horsea,,,,,,,Damp,Sniper,Swift Swim,,,
229,https://pokemondb.net/pokedex/houndoom,Houndoom,35.0 kg ,1.4 m ,Dark,Fire,#0229-Houndoom-https://pokemondb.net/pokedex/houndoom,#0228-Houndour-https://pokemondb.net/pokedex/houndour,,,,,,,,Solar Power,Unnerve,Flash Fire,Early Bird,,
228,https://pokemondb.net/pokedex/houndour,Houndour,10.8 kg ,0.6 m ,Dark,Fire,#0229-Houndoom-https://pokemondb.net/pokedex/houndoom,#0228-Houndour-https://pokemondb.net/pokedex/houndour,,,,,,,,Unnerve,Flash Fire,Early Bird,,,
225,https://pokemondb.net/pokedex/delibird,Delibird,16.0 kg ,0.9 m ,Ice,Flying,,,,,,,,,,Insomnia,Hustle,Vital Spirit,,,
226,https://pokemondb.net/pokedex/mantine,Mantine,220.0 kg ,2.1 m ,Water,Flying,#0226-Mantine-https://pokemondb.net/pokedex/mantine,#0458-Mantyke-https://pokemondb.net/pokedex/mantyke,,,,,,,,Water Veil,Water Absorb,Swift Swim,,,
227,https://pokemondb.net/pokedex/skarmory,Skarmory,50.5 kg ,1.7 m ,Steel,Flying,,,,,,,,,,Weak Armor,Sturdy,Keen Eye,,,
213,https://pokemondb.net/pokedex/shuckle,Shuckle,20.5 kg ,0.6 m ,Bug,Rock,,,,,,,,,,Contrary,Gluttony,Sturdy,,,
217,https://pokemondb.net/pokedex/ursaring,Ursaring,125.8 kg ,1.8 m ,Normal,,#0901-Ursaluna-https://pokemondb.net/pokedex/ursaluna,#0217-Ursaring-https://pokemondb.net/pokedex/ursaring,#0216-Teddiursa-https://pokemondb.net/pokedex/teddiursa,,,,,,,Unnerve,Quick Feet,Guts,,,
212,https://pokemondb.net/pokedex/scizor,Scizor,118.0 kg ,1.8 m ,Bug,Steel,#0900-Kleavor-https://pokemondb.net/pokedex/kleavor,#0212-Scizor-https://pokemondb.net/pokedex/scizor,#0123-Scyther-https://pokemondb.net/pokedex/scyther,,,,,,,Technician,Light Metal,Swarm,,,
216,https://pokemondb.net/pokedex/teddiursa,Teddiursa,8.8 kg ,0.6 m ,Normal,,#0901-Ursaluna-https://pokemondb.net/pokedex/ursaluna,#0217-Ursaring-https://pokemondb.net/pokedex/ursaring,#0216-Teddiursa-https://pokemondb.net/pokedex/teddiursa,,,,,,,Honey Gather,Quick Feet,Pickup,,,
224,https://pokemondb.net/pokedex/octillery,Octillery,28.5 kg ,0.9 m ,Water,,#0224-Octillery-https://pokemondb.net/pokedex/octillery,#0223-Remoraid-https://pokemondb.net/pokedex/remoraid,,,,,,,,Moody,Sniper,Suction Cups,,,
220,https://pokemondb.net/pokedex/swinub,Swinub,6.5 kg ,0.4 m ,Ice,Ground,#0473-Mamoswine-https://pokemondb.net/pokedex/mamoswine,#0221-Piloswine-https://pokemondb.net/pokedex/piloswine,#0220-Swinub-https://pokemondb.net/pokedex/swinub,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
215,https://pokemondb.net/pokedex/sneasel,Sneasel,28.0 kg ,0.9 m ,Dark,Ice,#0903-Sneasler-https://pokemondb.net/pokedex/sneasler,#0215-Sneasel-https://pokemondb.net/pokedex/sneasel,#0461-Weavile-https://pokemondb.net/pokedex/weavile,,,,,,,Pickpocket,Keen Eye,Inner Focus,,,
218,https://pokemondb.net/pokedex/slugma,Slugma,35.0 kg ,0.7 m ,Fire,,#0219-Magcargo-https://pokemondb.net/pokedex/magcargo,#0218-Slugma-https://pokemondb.net/pokedex/slugma,,,,,,,,Weak Armor,Flame Body,Magma Armor,,,
214,https://pokemondb.net/pokedex/heracross,Heracross,54.0 kg ,1.5 m ,Bug,Fighting,,,,,,,,,,Skill Link,Moxie,Guts,Swarm,,
223,https://pokemondb.net/pokedex/remoraid,Remoraid,12.0 kg ,0.6 m ,Water,,#0224-Octillery-https://pokemondb.net/pokedex/octillery,#0223-Remoraid-https://pokemondb.net/pokedex/remoraid,,,,,,,,Moody,Sniper,Hustle,,,
221,https://pokemondb.net/pokedex/piloswine,Piloswine,55.8 kg ,1.1 m ,Ice,Ground,#0473-Mamoswine-https://pokemondb.net/pokedex/mamoswine,#0221-Piloswine-https://pokemondb.net/pokedex/piloswine,#0220-Swinub-https://pokemondb.net/pokedex/swinub,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
219,https://pokemondb.net/pokedex/magcargo,Magcargo,55.0 kg ,0.8 m ,Fire,Rock,#0219-Magcargo-https://pokemondb.net/pokedex/magcargo,#0218-Slugma-https://pokemondb.net/pokedex/slugma,,,,,,,,Weak Armor,Flame Body,Magma Armor,,,
204,https://pokemondb.net/pokedex/pineco,Pineco,7.2 kg ,0.6 m ,Bug,27,#0205-Forretress-https://pokemondb.net/pokedex/forretress,#0204-Pineco-https://pokemondb.net/pokedex/pineco,,,,,,,,Overcoat,Sturdy,,,,
209,https://pokemondb.net/pokedex/snubbull,Snubbull,7.8 kg ,0.6 m ,Fairy,7,#0210-Granbull-https://pokemondb.net/pokedex/granbull,#0209-Snubbull-https://pokemondb.net/pokedex/snubbull,,,,,,,,Rattled,Run Away,Intimidate,,,
207,https://pokemondb.net/pokedex/gligar,Gligar,64.8 kg ,1.1 m ,Ground,Flying,#0472-Gliscor-https://pokemondb.net/pokedex/gliscor,#0207-Gligar-https://pokemondb.net/pokedex/gligar,,,,,,,,Immunity,Sand Veil,Hyper Cutter,,,
211,https://pokemondb.net/pokedex/qwilfish,Qwilfish,3.9 kg ,0.5 m ,Water,Poison,#0904-Overqwil-https://pokemondb.net/pokedex/overqwil,#0211-Qwilfish-https://pokemondb.net/pokedex/qwilfish,,,,,,,,Intimidate,Swift Swim,Poison Point,,,
210,https://pokemondb.net/pokedex/granbull,Granbull,48.7 kg ,1.4 m ,Fairy,6,#0210-Granbull-https://pokemondb.net/pokedex/granbull,#0209-Snubbull-https://pokemondb.net/pokedex/snubbull,,,,,,,,Rattled,Quick Feet,Intimidate,,,
205,https://pokemondb.net/pokedex/forretress,Forretress,125.8 kg ,1.2 m ,Bug,Steel,#0205-Forretress-https://pokemondb.net/pokedex/forretress,#0204-Pineco-https://pokemondb.net/pokedex/pineco,,,,,,,,Overcoat,Sturdy,,,,
206,https://pokemondb.net/pokedex/dunsparce,Dunsparce,14.0 kg ,1.5 m ,Normal,,#0982-Dudunsparce-https://pokemondb.net/pokedex/dudunsparce,#0206-Dunsparce-https://pokemondb.net/pokedex/dunsparce,,,,,,,,Rattled,Run Away,Serene Grace,,,
208,https://pokemondb.net/pokedex/steelix,Steelix,400.0 kg ,9.2 m ,Steel,Ground,#0208-Steelix-https://pokemondb.net/pokedex/steelix,#0095-Onix-https://pokemondb.net/pokedex/onix,,,,,,,,Sand Force,Sheer Force,Sturdy,Rock Head,,
201,https://pokemondb.net/pokedex/unown,Unown,5.0 kg ,0.5 m ,Psychic,,,,,,,,,,,Levitate,,,,,
198,https://pokemondb.net/pokedex/murkrow,Murkrow,2.1 kg ,0.5 m ,Dark,Flying,#0430-Honchkrow-https://pokemondb.net/pokedex/honchkrow,#0198-Murkrow-https://pokemondb.net/pokedex/murkrow,,,,,,,,Prankster,Super Luck,Insomnia,,,
202,https://pokemondb.net/pokedex/wobbuffet,Wobbuffet,28.5 kg ,1.3 m ,Psychic,Goldenrod City,#0202-Wobbuffet-https://pokemondb.net/pokedex/wobbuffet,#0360-Wynaut-https://pokemondb.net/pokedex/wynaut,,,,,,,,Telepathy,Shadow Tag,,,,
200,https://pokemondb.net/pokedex/misdreavus,Misdreavus,1.0 kg ,0.7 m ,Ghost,,#0429-Mismagius-https://pokemondb.net/pokedex/mismagius,#0200-Misdreavus-https://pokemondb.net/pokedex/misdreavus,,,,,,,,Levitate,,,,,
203,https://pokemondb.net/pokedex/girafarig,Girafarig,41.5 kg ,1.5 m ,Normal,Psychic,#0981-Farigiraf-https://pokemondb.net/pokedex/farigiraf,#0203-Girafarig-https://pokemondb.net/pokedex/girafarig,,,,,,,,Sap Sipper,Early Bird,Inner Focus,,,
187,https://pokemondb.net/pokedex/hoppip,Hoppip,0.5 kg ,0.4 m ,Grass,Flying,#0189-Jumpluff-https://pokemondb.net/pokedex/jumpluff,#0188-Skiploom-https://pokemondb.net/pokedex/skiploom,#0187-Hoppip-https://pokemondb.net/pokedex/hoppip,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
199,https://pokemondb.net/pokedex/slowking,Slowking,79.5 kg ,2.0 m ,Water,Psychic,#0199-Slowking-https://pokemondb.net/pokedex/slowking,#0080-Slowbro-https://pokemondb.net/pokedex/slowbro,#0079-Slowpoke-https://pokemondb.net/pokedex/slowpoke,,,,,,,Regenerator,Own Tempo,Curious Medicine,Oblivious,,
188,https://pokemondb.net/pokedex/skiploom,Skiploom,1.0 kg ,0.6 m ,Grass,Flying,#0189-Jumpluff-https://pokemondb.net/pokedex/jumpluff,#0188-Skiploom-https://pokemondb.net/pokedex/skiploom,#0187-Hoppip-https://pokemondb.net/pokedex/hoppip,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
197,https://pokemondb.net/pokedex/umbreon,Umbreon,27.0 kg ,1.0 m ,Dark,,#0700-Sylveon-https://pokemondb.net/pokedex/sylveon,#0133-Eevee-https://pokemondb.net/pokedex/eevee,#0471-Glaceon-https://pokemondb.net/pokedex/glaceon,#0470-Leafeon-https://pokemondb.net/pokedex/leafeon,#0197-Umbreon-https://pokemondb.net/pokedex/umbreon,#0196-Espeon-https://pokemondb.net/pokedex/espeon,#0136-Flareon-https://pokemondb.net/pokedex/flareon,#0135-Jolteon-https://pokemondb.net/pokedex/jolteon,#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon,Inner Focus,Synchronize,,,,
190,https://pokemondb.net/pokedex/aipom,Aipom,11.5 kg ,0.8 m ,Normal,42,#0424-Ambipom-https://pokemondb.net/pokedex/ambipom,#0190-Aipom-https://pokemondb.net/pokedex/aipom,,,,,,,,Skill Link,Pickup,Run Away,,,
189,https://pokemondb.net/pokedex/jumpluff,Jumpluff,3.0 kg ,0.8 m ,Grass,Flying,#0189-Jumpluff-https://pokemondb.net/pokedex/jumpluff,#0188-Skiploom-https://pokemondb.net/pokedex/skiploom,#0187-Hoppip-https://pokemondb.net/pokedex/hoppip,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
186,https://pokemondb.net/pokedex/politoed,Politoed,33.9 kg ,1.1 m ,Water,,#0186-Politoed-https://pokemondb.net/pokedex/politoed,#0062-Poliwrath-https://pokemondb.net/pokedex/poliwrath,#0061-Poliwhirl-https://pokemondb.net/pokedex/poliwhirl,#0060-Poliwag-https://pokemondb.net/pokedex/poliwag,,,,,,Drizzle,Damp,Water Absorb,,,
185,https://pokemondb.net/pokedex/sudowoodo,Sudowoodo,38.0 kg ,1.2 m ,Rock,,#0185-Sudowoodo-https://pokemondb.net/pokedex/sudowoodo,#0438-Bonsly-https://pokemondb.net/pokedex/bonsly,,,,,,,,Rattled,Rock Head,Sturdy,,,
183,https://pokemondb.net/pokedex/marill,Marill,8.5 kg ,0.4 m ,Water,Fairy,#0184-Azumarill-https://pokemondb.net/pokedex/azumarill,#0183-Marill-https://pokemondb.net/pokedex/marill,#0298-Azurill-https://pokemondb.net/pokedex/azurill,,,,,,,Sap Sipper,Huge Power,Thick Fat,,,
184,https://pokemondb.net/pokedex/azumarill,Azumarill,28.5 kg ,0.8 m ,Water,Fairy,#0184-Azumarill-https://pokemondb.net/pokedex/azumarill,#0183-Marill-https://pokemondb.net/pokedex/marill,#0298-Azurill-https://pokemondb.net/pokedex/azurill,,,,,,,Sap Sipper,Huge Power,Thick Fat,,,
180,https://pokemondb.net/pokedex/flaaffy,Flaaffy,13.3 kg ,0.8 m ,Electric,,#0181-Ampharos-https://pokemondb.net/pokedex/ampharos,#0180-Flaaffy-https://pokemondb.net/pokedex/flaaffy,#0179-Mareep-https://pokemondb.net/pokedex/mareep,,,,,,,Plus,Static,,,,
179,https://pokemondb.net/pokedex/mareep,Mareep,7.8 kg ,0.6 m ,Electric,,#0181-Ampharos-https://pokemondb.net/pokedex/ampharos,#0180-Flaaffy-https://pokemondb.net/pokedex/flaaffy,#0179-Mareep-https://pokemondb.net/pokedex/mareep,,,,,,,Plus,Static,,,,
178,https://pokemondb.net/pokedex/xatu,Xatu,15.0 kg ,1.5 m ,Psychic,Flying,#0178-Xatu-https://pokemondb.net/pokedex/xatu,#0177-Natu-https://pokemondb.net/pokedex/natu,,,,,,,,Magic Bounce,Early Bird,Synchronize,,,
182,https://pokemondb.net/pokedex/bellossom,Bellossom,5.8 kg ,0.4 m ,Grass,,#0182-Bellossom-https://pokemondb.net/pokedex/bellossom,#0045-Vileplume-https://pokemondb.net/pokedex/vileplume,#0044-Gloom-https://pokemondb.net/pokedex/gloom,#0043-Oddish-https://pokemondb.net/pokedex/oddish,,,,,,Healer,Chlorophyll,,,,
177,https://pokemondb.net/pokedex/natu,Natu,2.0 kg ,0.2 m ,Psychic,Flying,#0178-Xatu-https://pokemondb.net/pokedex/xatu,#0177-Natu-https://pokemondb.net/pokedex/natu,,,,,,,,Magic Bounce,Early Bird,Synchronize,,,
176,https://pokemondb.net/pokedex/togetic,Togetic,3.2 kg ,0.6 m ,Fairy,Flying,#0468-Togekiss-https://pokemondb.net/pokedex/togekiss,#0176-Togetic-https://pokemondb.net/pokedex/togetic,#0175-Togepi-https://pokemondb.net/pokedex/togepi,,,,,,,Super Luck,Serene Grace,Hustle,,,
175,https://pokemondb.net/pokedex/togepi,Togepi,1.5 kg ,0.3 m ,Fairy,,#0468-Togekiss-https://pokemondb.net/pokedex/togekiss,#0176-Togetic-https://pokemondb.net/pokedex/togetic,#0175-Togepi-https://pokemondb.net/pokedex/togepi,,,,,,,Super Luck,Serene Grace,Hustle,,,
174,https://pokemondb.net/pokedex/igglybuff,Igglybuff,1.0 kg ,0.3 m ,Normal,Fairy,#0040-Wigglytuff-https://pokemondb.net/pokedex/wigglytuff,#0039-Jigglypuff-https://pokemondb.net/pokedex/jigglypuff,#0174-Igglybuff-https://pokemondb.net/pokedex/igglybuff,,,,,,,Friend Guard,Competitive,Cute Charm,,,
171,https://pokemondb.net/pokedex/lanturn,Lanturn,22.5 kg ,1.2 m ,Water,Electric,#0171-Lanturn-https://pokemondb.net/pokedex/lanturn,#0170-Chinchou-https://pokemondb.net/pokedex/chinchou,,,,,,,,Water Absorb,Illuminate,Volt Absorb,,,
170,https://pokemondb.net/pokedex/chinchou,Chinchou,12.0 kg ,0.5 m ,Water,Electric,#0171-Lanturn-https://pokemondb.net/pokedex/lanturn,#0170-Chinchou-https://pokemondb.net/pokedex/chinchou,,,,,,,,Water Absorb,Illuminate,Volt Absorb,,,
169,https://pokemondb.net/pokedex/crobat,Crobat,75.0 kg ,1.8 m ,Poison,Flying,#0169-Crobat-https://pokemondb.net/pokedex/crobat,#0042-Golbat-https://pokemondb.net/pokedex/golbat,#0041-Zubat-https://pokemondb.net/pokedex/zubat,,,,,,,Infiltrator,Inner Focus,,,,
173,https://pokemondb.net/pokedex/cleffa,Cleffa,3.0 kg ,0.3 m ,Fairy,,#0036-Clefable-https://pokemondb.net/pokedex/clefable,#0035-Clefairy-https://pokemondb.net/pokedex/clefairy,#0173-Cleffa-https://pokemondb.net/pokedex/cleffa,,,,,,,Friend Guard,Magic Guard,Cute Charm,,,
172,https://pokemondb.net/pokedex/pichu,Pichu,2.0 kg ,0.3 m ,Electric,,#0026-Raichu-https://pokemondb.net/pokedex/raichu,#0025-Pikachu-https://pokemondb.net/pokedex/pikachu,#0172-Pichu-https://pokemondb.net/pokedex/pichu,,,,,,,Lightning Rod,Static,,,,
163,https://pokemondb.net/pokedex/hoothoot,Hoothoot,21.2 kg ,0.7 m ,Normal,Flying,#0164-Noctowl-https://pokemondb.net/pokedex/noctowl,#0163-Hoothoot-https://pokemondb.net/pokedex/hoothoot,,,,,,,,Tinted Lens,Keen Eye,Insomnia,,,
162,https://pokemondb.net/pokedex/furret,Furret,32.5 kg ,1.8 m ,Normal,43,#0162-Furret-https://pokemondb.net/pokedex/furret,#0161-Sentret-https://pokemondb.net/pokedex/sentret,,,,,,,,Frisk,Keen Eye,Run Away,,,
